Name,Return Type,Class Name,Method Name,Super Class,Number of Args,Original Class
setGlobalStorage,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/j0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/e0>"
initReadyForPrerender,,"<Application,Lzt0/x>",,,0,"<Application,Lzt0/x>"
makeBluetoothPair,"<Primordial,V>","<Application,Lds0/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lds0/p>"
operateBackgroundAudio,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/g0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/g0>"
markScene,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/r7>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/r7>"
createLoadSubPackageTaskForWaiter,,"<Application,Lkt0/q>",,,0,"<Application,Lkt0/q>"
openWeComUserProfile,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/h>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/f>"
destroyAudioInstance,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/r>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/r>"
insertMagicBrushFrame,"<Primordial,V>","<Application,Lgx0/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lgx0/b>"
getMapScale,"<Primordial,V>","<Application,Lit0/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lit0/z>"
requestEntrustAuthorization,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n0>"
getMusicPlayerState,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/x>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/x>"
getSystemInfo,,"<Application,Ljc/e>",,,0,"<Application,Ljc/e>"
startFacialEncryptionVerify,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/i>"
addDownloadTask,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/q>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/q>"
cryptoOpen,"<Primordial,V>","<Application,Lvs0/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lvs0/w>"
operateWxappStarItem,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/m>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/m>"
openWCCertHomePage,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/r8>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/r8>"
openLiteApp,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/liteapp/k>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/liteapp/k>"
onXWebVideoPlay,,"<Application,Liw0/c>",,,0,"<Application,Liw0/c>"
getPhoneNumber,"<Primordial,V>","<Application,Lyr0/f0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lyr0/f0>"
subscribeVoIPMembers,"<Primordial,V>","<Application,Lyt0/h0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lyt0/k0>"
batchSetStorageSync,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/f>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/f>"
openWeAppStarList,"<Primordial,V>","<Application,Lpu0/j>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lpu0/j>"
removeMapCustomLayer,"<Primordial,V>","<Application,Lit0/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lit0/p1>"
onMiniprogramRemoved,,"<Application,Lcom/tencent/mm/plugin/appbrand/magicbrush_frame/appbrand_host/c>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/magicbrush_frame/appbrand_host/c>"
onBLECharacteristicValueChange,,"<Application,Lds0/y>",,,0,"<Application,Lds0/y>"
openWCExDeviceList,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/j9>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/j9>"
cryptoExchangeKey,"<Primordial,V>","<Application,Lvs0/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lvs0/s>"
removeMapMarkers,"<Primordial,V>","<Application,Lit0/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lit0/r1>"
onH5Data,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/h5_interact/c>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/h5_interact/c>"
scanItem,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/j>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/j>"
updateShareMenuDynamic,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/u0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/u0>"
onXWebVideoTimeUpdate,,"<Application,Liw0/e>",,,0,"<Application,Liw0/e>"
setAcquireWebviewDom,"<Primordial,V>","<Application,Lku0/r>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lku0/r>"
uploadWeRunData,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/id>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/id>"
chooseMedia,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/w2>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/w2>"
onTabItemTap,,"<Application,Lcom/tencent/mm/plugin/appbrand/page/y1>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/page/y1>"
requestSnsPayment,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/eb>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/eb>"
onCharacteristicWriteRequest,,"<Application,Les0/w>",,,0,"<Application,Les0/w>"
onTingAudioPrev,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/f1>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/f1>"
onBackgroundAudioPrev,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/d0>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/d0>"
preloadSkylineView,"<Primordial,V>","<Application,Lqd/e>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lqd/e>"
onStartReportPageData,,"<Application,Lxt0/e>",,,0,"<Application,Lxt0/e>"
stopRecord,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/z2>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/z2>"
createBLEConnection,"<Primordial,V>","<Application,Lds0/e>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lds0/e>"
navigateBackMiniProgram,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/miniprogram_navigator/n>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/fakenative/f>"
openSelectPayment,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/c0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/c0>"
onDownloadAppStateChange,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/j>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/j>"
onAccelerometerChange,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/c>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/c>"
openMapApp,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/n0>"
onBeaconServiceChanged,,"<Application,Ldt0/m>",,,0,"<Application,Ldt0/m>"
openBluetoothAdapterBackground,"<Primordial,V>","<Application,Lds0/t>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/w>"
insertFinderWidget,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/s>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/s>"
openChannelsActivity,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/f>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/f>"
onXWebVideoBackgroundPlaybackChange,,"<Application,Liw0/e0>",,,0,"<Application,Liw0/e0>"
onXWebLivePlayerEnded,,"<Application,Lcw0/c>",,,0,"<Application,Lcw0/c>"
initReadyAfterRenderingCache,,"<Application,Lzt0/w>",,,0,"<Application,Lzt0/w>"
shareInvitationToLiveRoom,"<Primordial,V>","<Application,Lat0/l>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lat0/l>"
setBluetoothBackgroundMode,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/b0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/b0>"
openSystemSetting,,"<Application,Lmu0/i0>",,,0,"<Application,Lmu0/i0>"
setStorageSync,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/k0>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/k0>"
setDeviceOrientation,"<Primordial,V>","<Application,Lhc/d>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lhr0/k>"
onXWebVideoOrientationChanged,,"<Application,Lkw0/c>",,,0,"<Application,Lkw0/c>"
onVideoClickDanmuBtn,,"<Application,Lav0/c>",,,0,"<Application,Lav0/c>"
readCompressedFileSync,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/i1>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/i1>"
onMapVisualLayerEvent,,"<Application,Lit0/s>",,,0,"<Application,Lit0/s>"
addToFavorites,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/t2>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/t2>"
onContactUpdate,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/q3>",f,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/q3>"
hideTabBar,"<Primordial,V>","<Application,Lzt0/l>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lzt0/l>"
NFCTransceive,"<Primordial,V>","<Application,Lst0/w>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lst0/w>"
operateMusicPlayer,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v0>"
navigateBackNative,"<Primordial,V>","<Application,Llt0/j>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Llt0/j>"
updateAppContact,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/u0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/u0>"
getUserAutoFillData,"<Primordial,V>","<Application,Lyr0/i0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lyr0/i0>"
phoneBindCardEntry,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ca>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ca>"
operateXWebLivePusher,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/extendplugin/g>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lfw0/e>"
setTingAudioState,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/c2>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/c2>"
getLabInfo,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lab/d>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lab/d>"
batchCreateLoadSubPackageTask,,"<Application,Lkt0/l>",,,0,"<Application,Lkt0/l>"
roamApiChannel,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/jb>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/jb>"
onXWebVideoEnded,,"<Application,Liw0/a>",,,0,"<Application,Liw0/a>"
onXWebLivePusherCameraFrameBufferUpdate,,"<Application,Lo21/c>",,,0,"<Application,Lo21/c>"
chooseShareGroup,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/t4>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/t4>"
setAlreadyAcceptPrivacyScopeList,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sb>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sb>"
setNavigateBackInterception,"<Primordial,V>","<Application,Lzt0/o0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lzt0/o0>"
openWCPayLQTDepositPlanAdd,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/n9>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/n9>"
quickSendRedPacket,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/f0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/f0>"
notifyBLECharacteristicValueChanged,"<Primordial,V>","<Application,Lds0/s>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lds0/s>"
measureText,,"<Application,Lqs0/v>",,,0,"<Application,Lqs0/v>"
showTabBar,"<Primordial,V>","<Application,Lzt0/u1>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lzt0/u1>"
cryptoGetGeneratedKeys,"<Primordial,V>","<Application,Lvs0/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lvs0/u>"
onWebviewStartLoad,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/webview/o>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/webview/o>"
getConnectedBluetoothDevices,"<Primordial,V>","<Application,Lds0/m>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lds0/m>"
reportRealtimeAction,"<Primordial,V>","<Application,Lhu0/q>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lhu0/q>"
exitGameLive,"<Primordial,V>","<Application,Lat0/c>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lat0/c>"
addNativeDownloadTask,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/s2>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/s2>"
webTransfer,"<Primordial,V>","<Application,Lqv0/c>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lqv0/d>"
resumeDownloadTaskForNative,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/o1>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/o1>"
closeBluetoothAdapter,"<Primordial,V>","<Application,Lds0/c>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lds0/c>"
setBackgroundAudioState,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/t1>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/w1>"
onXWebVideoPlay,,"<Application,Liw0/j0>",,,0,"<Application,Liw0/j0>"
preloadMiniProgramEnv,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ee>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ee>"
handleMPChannelAction,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bizvideochannel/e>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bizvideochannel/e>"
operateLocalServicesScan,"<Primordial,V>","<Application,Lmt0/r>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lmt0/r>"
onDownloadAppStateChangeForNative,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/i>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/i>"
createSocketTask,,"<Application,Lmt0/i>",,,0,"<Application,Lmt0/i>"
getStorage,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/p>"
startBLEPeripheralAdvertising,"<Primordial,V>","<Application,Les0/q>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Les0/q>"
updateXWebCamera,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/extendplugin/g>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lyv0/h>"
onXWebVideoSeekComplete,,"<Application,Liw0/m0>",,,0,"<Application,Liw0/m0>"
onBackgroundAudioStateChange,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/e0>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/e0>"
queryDownloadTaskForNative,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/l1>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/l1>"
onVideoCanPlay,,"<Application,Lav0/b>",,,0,"<Application,Lav0/b>"
shareFileMessage,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/e0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/e0>"
onPayResultBeforeUserInteractionEnd,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/d1>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/d1>"
deleteWeAppNewTipsInfo,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/w4>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/w4>"
setDisplayOrientation,,"<Application,Lzt0/z1>",,,0,"<Application,Lzt0/z1>"
onMusicPlay,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/o0>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/o0>"
cryptoGenerateKey,"<Primordial,V>","<Application,Lvs0/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lvs0/t>"
onXWebVideoWaiting,,"<Application,Liw0/o0>",,,0,"<Application,Liw0/o0>"
chooseLicensePlate,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/w1>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/w1>"
onLocalServiceEvent,,"<Application,Lmt0/a>",,,0,"<Application,Lmt0/a>"
getSavedFileInfo,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/f0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/f0>"
updateShareMenuToDo,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/w0>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/w0>"
hideSplashScreen,"<Primordial,V>","<Application,Lhc/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lhr0/a>"
onBLEMTUChange,,"<Application,Lds0/a0>",,,0,"<Application,Lds0/a0>"
createBLEConnection,"<Primordial,V>","<Application,Lds0/e>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/v>"
requestVirtualPayment,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/q1>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/q1>"
chooseMessageFile,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/z2>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/z2>"
enableLocationUpdate,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/r>"
removeXWebVoIPView,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/extendplugin/g>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lov0/d>"
isSupportNFC,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/nfc/k>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/nfc/k>"
checkHandoffEnabled,"<Primordial,V>","<Application,Lct0/e>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lct0/e>"
openWeComUserProfileForAd,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/h>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/i>"
onGameLiveNetStateChange,,"<Application,Lcf2/d>",,,0,"<Application,Lcf2/d>"
onShareTimeline,,"<Application,Lcom/tencent/mm/plugin/appbrand/menu/e0>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/menu/e0>"
bindGroup,"<Primordial,V>","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/m3>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/m3>"
getMapSkew,"<Primordial,V>","<Application,Lit0/b>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lit0/a0>"
onAppEnterForeground,,"<Application,Lcom/tencent/mm/plugin/appbrand/page/d2>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/page/d2>"
cryptoRemoveKey,"<Primordial,V>","<Application,Lvs0/p>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lvs0/z>"
releaseInferenceSession,"<Primordial,V>","<Application,Lxr0/f>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lxr0/f>"
hideVirtualBottomNavigationBar,"<Primordial,V>","<Application,Lou0/e>",u,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/f>",4,"<Application,Lou0/e>"
onLivePusherError,,"<Application,Lgt0/u0>",,,0,"<Application,Lgt0/u0>"
onCopyUrl,,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/q0>",,,0,"<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/q0>"
